,Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type,Country,Gender,Birth_Date,Customer_Address, Street_ID, Street_Number,CustFN
1628,661428c5-9a72-4b3b-aa63-5f4e7d8fa6d1,WH2,ExpressAir,Health and beauty,57,6,5.7,3/25/2019,2:29:09,Cash,48.45,3.1,1629,Member,GB,F,10/30/1962,176 - 220 Regent Street,9250102766.0,176.0,Marni Subhan
1629,8477dccf-a8d6-4b4a-928a-ea7432e50d2e,WH2,Regular Air,Food and beverages,19,2,0.95,3/22/2019,3:26:34,Credit Card,16.15,3.3,1630,Member,TR,M,10/23/1988,Kiskik Caddesi No: 1,9050100014.0,1.0,Erkan Ünen
1630,1cb5393a-ba2b-49ab-8fba-a7bb81b735e3,WH3,Regular Air,Sports and travel,14,8,0.7,2/19/2019,17:50:23,E-wallet,11.9,2.9,1631,Member,US,F,10/24/1987,96 Beaverbrook Rd,9260107209.0,96.0,Keyontae Wilson
1631,927f063a-f504-492e-9719-ac310549ecab,WH3,Special Air,Food and beverages,99,2,7.92,3/3/2019,10:39:12,E-wallet,84.15,3.9,1632,Member,FI,M,10/29/1965,Keilasatama 1,3400100025.0,1.0,Petrus Lehtola
1632,4f01f3f9-e1e8-47be-b246-e26f6f5c2cbb,WH3,Regular Air,Food and beverages,71,3,3.55,1/26/2019,4:15:05,Credit Card,60.35,4.7,1633,Member,US,F,10/28/1970,40 Arrowood Ln,9260128428.0,40.0,Trudy Tuorila
1633,2008eae4-3875-4bd2-b6bb-e47b0e116239,WH2,ExpressAir,Home and lifestyle,86,6,8.6,2/9/2019,11:54:35,Credit Card,73.1,4.4,1634,Member,US,M,10/26/1979,1218 Castleburg Dr,9260109270.0,1218.0,Lawrence Lampley
1634,41d5d03d-3193-46e9-b1fb-2083502d0b3e,WH3,ExpressAir,Sports and travel,36,8,3.6,1/24/2019,16:40:20,E-wallet,30.6,3.6,1635,Normal,DE,F,11/1/1955,Heinrich-Buff-Ring 11,3940103699.0,11.0,Hanna Fricke
1635,f88c71eb-7ed9-4c9f-8046-eec410102423,WH2,Regular Air,Sports and travel,30,1,1.5,1/11/2019,5:12:01,Cash,25.5,3.2,1636,Member,GB,M,10/21/1999,1 Tonbridge Road,9250107327.0,1.0,Dave Aves
1636,d8e9a4ef-ba45-4e1b-a146-b28250c1143a,WH1,ExpressAir,Fashion accessories,78,6,7.8,2/2/2019,8:14:13,E-wallet,66.3,4.0,1637,Member,US,F,10/28/1968,2795 Arbor View Dr,9260125675.0,2795.0,Hope Kaess
1637,3f71a674-d2dc-4974-993c-3ab246e7a06b,WH3,Special Air,Fashion accessories,43,5,3.44,2/25/2019,14:47:04,Cash,36.55,3.5,1638,Member,US,F,10/26/1979,1582 Calverton Dr,9260112078.0,1582.0,Alicia Currie
1638,8c3d1d41-3291-4a51-b22f-ac66cc0d761d,WH3,Special Air,Sports and travel,54,2,4.32,1/31/2019,17:10:20,E-wallet,45.9,4.6,1639,Normal,US,M,10/30/1962,5952 Escher Ln,9260125668.0,5952.0,Neil Lepochat
1639,e096e1b3-c649-4715-81d5-8a284d0b8f72,WH1,Special Air,Food and beverages,20,5,1.6,2/18/2019,6:15:29,E-wallet,17,3.3,1640,Normal,AU,F,10/29/1967,208 Horsley Road,1600101387.0,208.0,Mai Tommy
1640,cc7e551d-280d-4fbf-bf12-d4f80f9b260a,WH3,Special Air,Health and beauty,79,6,6.32,2/2/2019,14:09:12,E-wallet,67.15,4.0,1641,Normal,FI,F,10/30/1961,Äyräpäänkatu 4,3400100481.0,4.0,Irma Rahikainen
1641,2e41bcb4-e450-4a48-9acc-739e75e3039f,WH3,Special Air,Sports and travel,90,2,7.2,3/1/2019,7:49:59,Credit Card,76.5,3.4,1642,Normal,ES,M,10/27/1974,Ca. De Beniel 1,8300100814.0,1.0,Joan Redondo de Lope
1642,03805acd-839e-4292-8b65-3fdba5bad7fb,WH1,Special Air,Electronic accessories,29,6,2.32,1/27/2019,15:10:13,E-wallet,24.65,4.2,1643,Member,US,F,10/26/1976,268 Brentwood Rd,9260107807.0,268.0,Georgan Lilly
1643,24fc1750-01cc-4bc6-93fc-08c62ed143de,WH2,ExpressAir,Sports and travel,31,4,3.1,2/16/2019,2:39:27,Credit Card,26.35,3.9,1644,Normal,DE,F,10/22/1993,Blumenstr. 19,3940104709.0,19.0,Katharina Pelda
1644,203ec6ad-e87b-46d1-8d4d-ed67edaba8f8,WH2,Regular Air,Sports and travel,84,8,4.2,1/7/2019,12:52:25,Credit Card,71.4,3.9,1645,Member,ES,M,11/1/1952,C. Francisco Sancha 1,8300100518.0,1.0,José Luis Gómez
1645,d6b783c0-baf5-4051-a0f9-6ebc46717996,WH1,Special Air,Sports and travel,10,5,0.8,3/1/2019,17:40:37,E-wallet,8.5,2.8,1646,Member,DE,M,11/1/1955,Pascalstraße 2,3940100874.0,2.0,Hans-Jürgen Boeckh
1646,9a42eb7c-d5f6-498f-81c4-010a5968cf9e,WH1,Special Air,Sports and travel,76,1,6.08,1/13/2019,16:57:42,Cash,64.6,3.7,1647,Member,US,M,10/27/1972,840 Gorecki Pl,9260123568.0,840.0,James Josey
1647,b0bc37d6-d0f1-4044-9afa-86cbcfd5a534,WH1,Special Air,Sports and travel,61,10,4.88,2/25/2019,14:55:07,E-wallet,51.85,4.9,1648,Member,US,M,10/26/1976,95 Carriage Pine Dr,9260114484.0,95.0,Kevin Hasenflue
1648,d88780fd-f41b-40f8-be09-661f57ec2d2e,WH2,Regular Air,Fashion accessories,66,8,3.3,3/4/2019,17:59:45,Credit Card,56.1,2.6,1649,Normal,DE,F,11/1/1955,Tannenhof 4,3940100464.0,4.0,Cornelia Hradek
1649,4d9c5e63-b389-4942-b7b2-a904a7d3865c,WH2,Regular Air,Fashion accessories,54,10,2.7,1/2/2019,8:49:32,E-wallet,45.9,4.9,1650,Normal,IT,M,10/28/1970,Via Di Ripetta 1,4800103798.0,1.0,Sergio Falchero
1650,c315068f-911b-463e-b5ec-c34c3f81d9d0,WH2,Regular Air,Health and beauty,64,9,3.2,3/15/2019,17:55:30,E-wallet,54.4,3.4,1651,Normal,IT,F,10/24/1986,P.Le Belle Arti 1,4800103485.0,1.0,Samara Massabo'
1651,644488db-80c1-40ff-9a33-2c73fc5d15ce,WH2,Regular Air,Electronic accessories,31,2,1.55,3/22/2019,14:47:37,Cash,26.35,3.9,1652,Member,US,M,11/1/1952,518 Crestwood Dr,9260108924.0,518.0,Lawerence Siege
1652,b3fb9627-60be-4750-b1d0-1e2a91fe48db,WH1,Regular Air,Sports and travel,55,2,2.75,1/30/2019,11:14:55,E-wallet,46.75,4.0,1653,Member,FR,F,10/30/1962,Quai d'Austerlitz 8,3500100900.0,8.0,Marielle Dezard
1653,5235a2da-e004-4675-827a-937d31282f97,WH1,Special Air,Sports and travel,64,3,5.12,2/17/2019,23:09:47,Cash,54.4,3.0,1654,Member,CH,F,10/25/1981,Boulevard du Theatre 1,8550100047.0,1.0,Alexandra Steiner
1654,0bd6d2a2-7586-4bd4-91d1-1740edb73898,WH1,Special Air,Home and lifestyle,45,5,3.6,3/28/2019,9:57:29,E-wallet,38.25,2.6,1655,Normal,DE,F,10/21/1999,Steinmertal 25,3940100163.0,25.0,Padma Gerich
1655,e582bc70-f525-4517-8c70-7f5e3626c64a,WH2,Special Air,Fashion accessories,81,2,6.48,2/22/2019,7:18:00,Credit Card,68.85,3.2,1656,Normal,ES,M,10/21/1996,C. Juan Ramón Jiménez 2,8300100567.0,2.0,Juan Luis Rincón Carneros
1656,31c66c57-c2ff-4e34-8345-c4692c85dc4d,WH3,Special Air,Health and beauty,53,5,4.24,1/3/2019,10:18:55,Credit Card,45.05,2.6,1657,Member,US,F,10/22/1993,1037 Kelly Glen Dr,9260100530.0,1037.0,Cass Taitingfong
1657,c1354b44-af08-4393-b608-a28678b801f9,WH1,Special Air,Electronic accessories,56,4,4.48,1/22/2019,7:41:36,E-wallet,47.6,3.2,1658,Member,US,F,11/2/1949,1229 Debnam Rd,9260126085.0,1229.0,Barbara Abu Harb
1658,a8b33995-3188-43a6-86ac-a7b34c1cbdc3,WH3,ExpressAir,Food and beverages,64,1,6.4,1/10/2019,5:51:13,E-wallet,54.4,4.1,1659,Member,ES,M,10/22/1994,C. Ochandiano 15,8300100625.0,15.0,Gregorio García Planet
1659,59134127-2a22-4fb6-a5ad-6515d5ea3308,WH2,Regular Air,Fashion accessories,87,3,4.35,3/23/2019,7:22:15,E-wallet,73.95,3.9,1660,Normal,US,M,11/1/1955,1360 Bedfordshire Ct,9260127302.0,1360.0,Yousef Mcfarland
1660,c2b69697-0043-455d-baac-46679b9ee265,WH2,Regular Air,Food and beverages,13,5,0.65,2/10/2019,20:20:46,Credit Card,11.05,4.1,1661,Normal,IT,M,10/22/1992,Via Otricoli 4,4800103978.0,4.0,Ivan Volpe
1661,aba1ad92-8700-4b70-8714-204620a7dd98,WH1,ExpressAir,Electronic accessories,38,3,3.8,2/23/2019,3:41:26,Cash,32.3,2.7,1662,Member,US,M,10/30/1962,1379 Furches St,9260114158.0,1379.0,Wallace Gunolach
1662,3c7bcced-107a-4d3c-9187-7180eb7b5930,WH1,Regular Air,Home and lifestyle,86,7,4.3,3/10/2019,12:52:20,Cash,73.1,4.6,1663,Normal,US,M,10/19/2005,1347 Arbor Tree Ct,9260102810.0,1347.0,David Franklin
1663,c182f8b1-a7d1-46c8-9a76-7bfbdb33a2ba,WH2,Regular Air,Sports and travel,83,2,4.15,2/22/2019,1:50:25,E-wallet,70.55,3.5,1664,Member,IT,M,10/29/1966,Parco Area Delle Scienze 2,4800102968.0,2.0,Rudiger Perrucci
1664,b5a096e8-35fd-4a03-8659-7d1f7602bbd9,WH3,Special Air,Electronic accessories,94,7,7.52,1/28/2019,1:28:27,Cash,79.9,5.0,1665,Member,US,F,10/27/1973,801 Brims Way,9260107236.0,801.0,Betsey Dawson
1665,cb7a9820-63b9-4817-846c-2670ec2d2941,WH1,ExpressAir,Sports and travel,38,1,3.8,2/4/2019,22:53:26,E-wallet,32.3,3.4,1666,Normal,US,F,10/28/1970,3726 Dartmouth Glen Dr,9260124755.0,3726.0,Aronette Travison
1666,de70cfc5-435c-4bc1-b20c-045480ba23cd,WH1,ExpressAir,Electronic accessories,57,10,5.7,3/21/2019,23:12:50,Credit Card,48.45,3.1,1667,Member,DE,F,10/23/1990,Lehmelweg 6,3940109544.0,6.0,Karol Hausherr
1667,24c9ad2a-06f9-4c0a-9444-36253cc876c0,WH2,Special Air,Fashion accessories,83,1,6.64,3/20/2019,15:06:04,E-wallet,70.55,3.4,1668,Normal,US,M,10/29/1966,85 Kanga Cir,9260120256.0,85.0,Raymond Menayan
1668,e64bb5be-f84d-4fc3-a1f1-48f241ccbab1,WH3,ExpressAir,Fashion accessories,90,10,9,1/8/2019,7:46:27,Credit Card,76.5,4.0,1669,Normal,DE,M,10/24/1987,Legostr. 1,3940104993.0,1.0,Peter Küppe
1669,89b8352b-a497-424a-b751-37e06ba40c00,WH2,ExpressAir,Fashion accessories,10,1,1,2/20/2019,14:31:44,Credit Card,8.5,2.7,1670,Member,GB,M,10/20/2001,17 Castle Street,9250100906.0,17.0,Brian Jones
1670,1aab4260-bd0b-4edf-a447-e29769382036,WH3,ExpressAir,Food and beverages,37,1,3.7,2/25/2019,0:11:52,E-wallet,31.45,3.6,1671,Normal,US,F,10/20/2000,106 Dixon Dr,9260104255.0,106.0,Noel-Beth Kipisz
1671,53f7d370-6013-4797-92e7-93bdf1e9310f,WH2,Special Air,Fashion accessories,97,10,7.76,2/21/2019,21:15:33,Cash,82.45,4.0,1672,Normal,US,F,11/2/1949,380 Brashear Ct,9260102132.0,380.0,Ann Kuriger
1672,2971dffc-ccad-40c1-a7e4-ddf39af66e71,WH3,Regular Air,Home and lifestyle,28,10,1.4,1/28/2019,0:40:00,E-wallet,23.8,3.8,1673,Normal,US,M,10/26/1978,182 Colby Dr,9260111622.0,182.0,B0bby Creech
1673,9d4da884-c196-48d2-81ae-db3b0b352333,WH1,Regular Air,Home and lifestyle,32,7,1.6,2/18/2019,12:08:47,Credit Card,27.2,3.4,1674,Normal,US,M,10/23/1988,1 Hidden Ridge Dr,9260116224.0,1.0,Larry Poole
1674,24d21b3c-d402-4d61-98e7-0af1a9d55000,WH2,ExpressAir,Sports and travel,38,4,3.8,3/8/2019,1:07:19,Credit Card,32.3,3.2,1675,Member,FR,M,10/28/1968,Rue de l'Horloge 4,3500100304.0,4.0,Patrick Levy Willard
1675,daa55cd3-86c4-4cfb-9756-6fa0f2ab9c41,WH3,ExpressAir,Sports and travel,13,10,1.3,1/27/2019,21:37:34,E-wallet,11.05,4.7,1676,Member,US,F,10/25/1982,236 Greywood Dr,9260123270.0,236.0,Shaniska Brickle-Green
1676,80e93810-40c1-4ec1-baf6-48d7a0c5370a,WH2,Special Air,Home and lifestyle,46,7,3.68,2/25/2019,1:45:02,Cash,39.1,3.1,1677,Normal,US,M,10/31/1957,80 Dellwood Dr,9260118250.0,80.0,Branan Maxile
1677,18aa2333-5428-4594-8a0a-a0cc26bbcf40,WH1,Special Air,Fashion accessories,28,3,2.24,1/24/2019,8:06:55,E-wallet,23.8,3.3,1678,Member,US,M,10/23/1990,996 Beachers Brook Ln,9260126889.0,996.0,Walter Hotte
1678,ed41b5fb-9e82-405c-969f-40273cd8b5b1,WH1,Special Air,Health and beauty,89,5,7.12,2/22/2019,17:26:09,E-wallet,75.65,4.8,1679,Normal,HK,M,10/21/1996,,,,Mark Hagler
1679,f09a03bc-f7dc-4405-8e63-585c4701a5cb,WH3,Regular Air,Fashion accessories,88,2,4.4,1/31/2019,12:13:26,Credit Card,74.8,4.5,1680,Member,US,F,10/24/1987,1888 Langley Cir,9260107509.0,1888.0,Lan Mattox
1680,e3ec1a4e-eb58-4d32-bd9b-4564498b4361,WH1,Special Air,Electronic accessories,75,10,6,2/22/2019,3:26:43,Credit Card,63.75,3.4,1681,Member,US,F,10/31/1956,356 Arendell Ave,9260110478.0,356.0,Lakshmi Elshafie
1681,611b3eed-f09f-4b3c-8e52-98e34ad407c5,WH3,Regular Air,Sports and travel,88,4,4.4,2/27/2019,10:59:03,Credit Card,74.8,3.7,1682,Member,US,F,10/23/1988,3203 Evening Star Dr,9260109049.0,3203.0,Yanching Swindell
1682,1f2c10fc-694c-424c-8136-f0809c22266c,WH1,ExpressAir,Home and lifestyle,95,2,9.5,3/24/2019,4:11:18,Cash,80.75,4.9,1683,Member,ES,M,10/30/1962,C. Juan de la Cierva 18,8300100844.0,18.0,Carlos Martínez Soliveres
1683,8f9afcab-4b10-405f-94b5-60d684157ed8,WH2,Special Air,Food and beverages,21,7,1.68,1/30/2019,20:05:19,E-wallet,17.85,3.5,1684,Member,TR,M,10/20/2002,A Blok No: 1,9050100008.0,1.0,Carglar Aydemir
1684,61c30699-bc31-4d81-80b3-ce712f5b7aad,WH3,Special Air,Health and beauty,43,9,3.44,1/16/2019,22:58:53,Credit Card,36.55,4.6,1685,Normal,ES,M,10/24/1984,C. Alcalá 26,8300100430.0,26.0,Juan Almuzara
1685,a9bf9b5e-d3ec-426c-aa15-4ebf231ed560,WH1,ExpressAir,Health and beauty,82,10,8.2,3/30/2019,2:45:26,Credit Card,69.7,4.6,1686,Member,CH,F,10/27/1975,Bahnhofstr. 30,8550100113.0,30.0,Claudia Rossi
1686,4c4337ee-dc0e-4b7b-a062-1f408f8bbf61,WH3,Special Air,Food and beverages,46,2,3.68,2/14/2019,17:27:10,E-wallet,39.1,4.2,1687,Normal,FR,M,10/28/1971,Rue Ancelle 1,3500100671.0,1.0,Gilles Boutan
1687,258de986-f0de-4462-a30f-ef8ea9899139,WH1,Special Air,Home and lifestyle,12,7,0.96,2/10/2019,22:21:22,Credit Card,10.2,3.7,1688,Normal,US,M,11/1/1954,48 Hillbrow Ln,9260120204.0,48.0,Dellibabu Bunch
1688,f54aaec0-6924-4408-a739-2f8ae68b2fdb,WH2,Regular Air,Electronic accessories,24,7,1.2,3/28/2019,16:55:10,Credit Card,20.4,3.0,1689,Normal,US,M,10/31/1959,2309 Lake Boone Trl,9260107755.0,2309.0,Ann Womble
1689,079a7516-7584-4275-a702-cab2524c382c,WH3,Regular Air,Food and beverages,56,5,2.8,3/10/2019,13:24:11,Cash,47.6,4.6,1690,Normal,ES,F,10/25/1983,C. López Bravo 53,8300100250.0,53.0,Inocencia Folch Rue
1690,ffb96a42-2b82-485a-a259-ed317aeaaf1b,WH1,Regular Air,Sports and travel,20,5,1,3/4/2019,11:37:24,Cash,17,3.2,1691,Member,DE,F,10/21/1999,Große Steinstr. 50,3940103977.0,50.0,Ulrita Flebbe
1691,aa9edbe1-d13a-43ee-a5d4-2499e99f55a9,WH3,Regular Air,Home and lifestyle,39,4,1.95,3/1/2019,2:13:28,Cash,33.15,3.5,1692,Normal,US,M,10/23/1989,1112 Carpenter Brook Dr,9260125018.0,1112.0,Philip Chary
1692,f837300c-f286-4b6f-8d41-2af693356ef6,WH1,Regular Air,Electronic accessories,70,3,3.5,2/4/2019,19:00:53,Cash,59.5,2.6,1693,Normal,DE,M,10/23/1991,Eschenheimer Tor 1,3940102999.0,1.0,Norbert Boes
1693,750d94a8-b6ed-4ca9-ab80-31fb9ef0780c,WH2,Special Air,Fashion accessories,72,7,5.76,1/10/2019,19:31:28,Credit Card,61.2,4.9,1694,Member,DE,M,10/31/1958,Fallerslebentorwall 1,3940101435.0,1.0,Axel Steubesand
1694,4a51f0fe-89c3-4b32-b2b5-f2e479722a80,WH3,ExpressAir,Fashion accessories,83,6,8.3,3/6/2019,0:01:50,Credit Card,70.55,2.7,1695,Member,US,F,10/25/1982,30 Fields of Broadlands Dr,9260114810.0,30.0,Alice Mccoy
1695,ece33323-32b9-46b9-ba0b-b52658563f4a,WH2,Special Air,Home and lifestyle,70,8,5.6,1/31/2019,7:52:43,E-wallet,59.5,4.7,1696,Member,US,M,10/25/1982,174 Bud Lipscomb Rd,9260112626.0,174.0,Thomas Cecchi
1696,52c43fb8-31b2-4004-9de5-70ddb27af727,WH1,ExpressAir,Food and beverages,76,10,7.6,2/17/2019,12:06:20,E-wallet,64.6,4.0,1697,Normal,GB,M,10/31/1959,1776 Kings Court,9250100468.0,1776.0,George Schneider
1697,3d213405-404b-42b7-b5c2-febd2eb3105f,WH1,Special Air,Food and beverages,92,5,7.36,1/22/2019,6:28:56,E-wallet,78.2,3.5,1698,Member,ES,F,10/29/1967,Av. Marqués de Corbera 4,8300100407.0,4.0,Nuria Michelet
1698,52229d42-253f-4872-a65b-797e8205fa61,WH3,Regular Air,Electronic accessories,29,3,1.45,1/18/2019,15:14:50,E-wallet,24.65,4.8,1699,Normal,ZA,F,10/19/2004,Santam Building 2,8010100016.0,2.0,Sanelisiwe Walters
1699,ce358bec-d826-45a3-92c7-c777114b66ff,WH3,Special Air,Food and beverages,48,1,3.84,3/16/2019,2:27:16,Cash,40.8,4.0,1700,Member,DE,M,10/31/1956,Arabellastr. 18,3940107049.0,18.0,Thomas Funda
1700,a6414719-5318-4328-8aee-1c0a9e87782a,WH2,Regular Air,Sports and travel,35,10,1.75,1/5/2019,0:50:16,Cash,29.75,4.1,1701,Member,US,M,11/1/1955,559 Fraternity Ct,9260116680.0,559.0,Gerhardt Gooden
1701,96c2d994-8131-4596-9d18-441e8300b7b8,WH3,Special Air,Health and beauty,98,1,7.84,2/4/2019,23:23:12,Credit Card,83.3,3.8,1702,Member,ES,M,10/29/1965,C. Séneca 2,8300100176.0,2.0,Mario González Ocete
1702,bca78614-5878-49fb-a240-4c45d302442b,WH2,ExpressAir,Fashion accessories,86,9,8.6,2/4/2019,2:28:09,E-wallet,73.1,5.0,1703,Member,US,M,10/22/1994,97 Brighton Rd,9260128488.0,97.0,Gethro Michelena
1703,8bc9b4e2-7709-42de-b3ba-077a5d731b50,WH2,ExpressAir,Fashion accessories,57,7,5.7,3/25/2019,4:44:07,Cash,48.45,4.0,1704,Normal,DE,M,10/24/1986,Dischingerstr. 6,3940104716.0,6.0,Bernd Meyer-Greve
1704,23ea9c2d-992e-4d3a-b8e2-09d6a0d07fc4,WH3,Special Air,Fashion accessories,90,5,7.2,2/6/2019,3:56:48,Cash,76.5,3.9,1705,Member,NL,F,10/30/1962,Hoogoorddreef 7,6300100459.0,7.0,Saskia Byrne
1705,387a6099-93f5-43be-a0d7-5e35da9e4514,WH2,Regular Air,Home and lifestyle,16,5,0.8,3/8/2019,22:52:18,E-wallet,13.6,3.4,1706,Normal,US,M,10/25/1981,78 Dixon Dr,9260104254.0,78.0,Jeffrey Zorovich
1706,7e3402f4-b1a2-4238-9496-472d1f4dae72,WH3,ExpressAir,Food and beverages,23,2,2.3,3/4/2019,19:10:42,Credit Card,19.55,3.0,1707,Normal,DE,F,11/2/1950,Rathausallee 11,3940108846.0,11.0,Sabine Krischak
1707,e7880ae9-57b0-4018-a94f-4e9c920cf004,WH2,ExpressAir,Food and beverages,96,10,9.6,3/20/2019,9:29:19,Credit Card,81.6,4.9,1708,Normal,US,M,10/22/1994,5796 Dansey Dr,9260116396.0,5796.0,Salah Peacock
1708,513d546c-bb1b-4151-ae83-79e20b893118,WH1,Regular Air,Health and beauty,53,5,2.65,3/24/2019,17:57:56,Credit Card,45.05,3.2,1709,Member,US,F,10/25/1983,4354 Drexel Dr,9260103112.0,4354.0,Ineza Wilson
1709,a6fb4b93-b14d-4491-a2da-941658afa144,WH2,Special Air,Food and beverages,42,10,3.36,1/16/2019,19:19:50,Credit Card,35.7,3.8,1710,Normal,NO,F,10/29/1965,Stenersgt. 2,6850100490.0,2.0,Liv Inger Hamvoll
1710,a73f6ae5-5db4-4db7-8546-1d654b8f0e5c,WH3,Special Air,Fashion accessories,82,2,6.56,3/29/2019,18:53:26,Cash,69.7,3.8,1711,Member,US,F,10/20/2002,2306 Labrador Dr,9260117780.0,2306.0,Zandria Harrell
1711,11ac9099-8f07-45b0-9a8b-cc4aa955f6f5,WH3,ExpressAir,Health and beauty,88,3,8.8,3/29/2019,11:15:25,Cash,74.8,4.7,1712,Member,DE,M,10/20/2001,Im Ermlisgrund 17,3940109803.0,17.0,Hansgünter Sturmhöbel
1712,2dfb28a4-fa4e-4ba9-abad-cd2c94dc1075,WH1,Regular Air,Health and beauty,98,4,4.9,3/23/2019,12:39:38,E-wallet,83.3,3.8,1713,Normal,GB,M,10/24/1986,23 Kingsway,9250104378.0,23.0,Barry J Stanghon
1713,de320a89-56af-4470-80de-c0de81b68f40,WH1,Special Air,Sports and travel,43,9,3.44,2/3/2019,2:10:45,Cash,36.55,4.6,1714,Member,US,M,10/28/1971,391 Lakegreen Ct,9260123962.0,391.0,Lorimer Hansel
1714,1c827d22-1c4a-4aef-ba3b-34932e220dac,WH1,ExpressAir,Fashion accessories,16,6,1.6,1/21/2019,19:22:46,E-wallet,13.6,4.4,1715,Member,FR,M,10/22/1993,Rue Montmartre 6,3500100995.0,6.0,Didier Simon
1715,ba72e5f2-4a3d-4ef9-aa4b-d63584ca2009,WH2,Special Air,Home and lifestyle,34,10,2.72,1/4/2019,0:59:35,Cash,28.9,3.4,1716,Member,US,M,10/30/1961,4639 Duke Dr,9260117193.0,4639.0,Allie Fenti
1716,6020395b-3ae5-4bf0-bec2-d8bd75aae5fc,WH1,ExpressAir,Home and lifestyle,39,2,3.9,3/7/2019,23:41:20,Credit Card,33.15,4.7,1717,Member,US,M,10/23/1989,197 Barnsley Ln,9260123359.0,197.0,Nekia Gargis
1717,d0fe2551-6695-4375-a00a-70aaf7c433ef,WH1,Special Air,Sports and travel,34,10,2.72,2/4/2019,2:02:53,E-wallet,28.9,2.9,1718,Member,DE,F,10/26/1979,Bogestr. 46,3940102503.0,46.0,Margot Weinert
1718,75102091-5d5a-4c77-85b2-1bd28b8d546e,WH1,Special Air,Food and beverages,14,6,1.12,3/3/2019,2:32:15,E-wallet,11.9,3.4,1719,Normal,US,F,10/29/1966,5367 Lake Woodard Dr,9260128796.0,5367.0,Wakili Herring
1719,4c9f4429-1481-46c4-87ab-a753d332bace,WH2,Regular Air,Fashion accessories,43,1,2.15,3/6/2019,19:52:35,E-wallet,36.55,3.2,1720,Normal,US,F,10/30/1960,2692 Carthage Cir,9260112663.0,2692.0,Wendy Sinko
1720,98f0fd2c-323b-4799-a1ab-0aac2e153f72,WH3,ExpressAir,Electronic accessories,62,3,6.2,3/17/2019,18:14:03,E-wallet,52.7,2.8,1721,Normal,US,M,10/27/1973,82 Ashley Ridge Dr,9260125391.0,82.0,David Richardson
1721,0233d344-17be-4cc4-8ae9-823e45c39c92,WH2,Special Air,Sports and travel,17,6,1.36,2/12/2019,4:17:34,Credit Card,14.45,4.3,1722,Member,IT,F,10/26/1977,Via Larga 2,4800102199.0,2.0,Mariella Pettinelli
1722,31fab8b1-9fa1-44af-8522-40fc303b2fa9,WH2,Special Air,Home and lifestyle,99,10,7.92,1/26/2019,14:01:39,Credit Card,84.15,3.3,1723,Normal,US,M,10/22/1992,1396 Hadley Rd,9260113295.0,1396.0,Murray Paesler
1723,fb3b5d25-605d-472a-b611-ab57eff6f959,WH3,Regular Air,Food and beverages,13,3,0.65,3/29/2019,17:28:08,Credit Card,11.05,3.3,1724,Normal,US,F,10/22/1995,332 Glen Echo Ln,9260109074.0,332.0,Diedtress Roberts
1724,d4cc30c3-9ebd-4e09-a3e3-ebd4b479773b,WH1,ExpressAir,Health and beauty,29,2,2.9,2/24/2019,0:29:02,Cash,24.65,3.3,1725,Member,GB,F,10/23/1988,44 Kings Hill Avenue,9250107584.0,44.0,Magda Warburton
1725,ff48cdb6-a082-477e-944e-15201fe38941,WH1,Special Air,Home and lifestyle,15,10,1.2,3/14/2019,12:44:27,Cash,12.75,3.0,1726,Normal,AU,M,10/22/1992,73 Frost Rd,1600103153.0,73.0,Tajul Blight
1726,2c2d453a-c06d-4472-866b-9b189ee74842,WH2,ExpressAir,Sports and travel,58,5,5.8,3/24/2019,20:58:27,Cash,49.3,2.8,1727,Normal,FR,M,10/20/2000,Rue du Refuge 17,3500101531.0,17.0,Eric Carayon
1727,8e486313-abd4-4510-8e4c-31ae986f1677,WH1,ExpressAir,Electronic accessories,85,3,8.5,2/3/2019,4:39:35,Cash,72.25,4.0,1728,Member,GB,M,10/20/2003,1 Dorset Square,9250103545.0,1.0,Steve Tyrell
1728,955f9cab-3714-46ec-8be6-4bfc6ce244a8,WH3,Regular Air,Sports and travel,93,7,4.65,1/27/2019,2:09:59,Credit Card,79.05,4.3,1729,Member,US,M,10/23/1988,172 Hardee Rd,9260107206.0,172.0,Robert Colvin
1729,8431d5f5-a275-49e2-8575-279373211d45,WH3,Special Air,Home and lifestyle,49,4,3.92,3/21/2019,21:28:28,Credit Card,41.65,3.8,1730,Member,US,M,10/24/1986,1083 Clark Ave,9260117491.0,1083.0,David Godshall
1730,a847f580-a9de-45ad-83be-c2d781c898f1,WH2,Regular Air,Health and beauty,68,10,3.4,3/19/2019,20:36:30,Cash,57.8,4.2,1731,Normal,IT,M,11/2/1948,Via Viotti 5,4800104877.0,5.0,Amedeo Paolo Hinna Danesi
1731,7e8d0355-1731-49d9-af8f-f011e48e6485,WH2,Special Air,Home and lifestyle,96,5,7.68,1/29/2019,0:42:55,E-wallet,81.6,3.1,1732,Normal,US,F,10/23/1989,3010 Collegiate Cir,9260120401.0,3010.0,Cheryl Waterston
1732,46b73b29-bcec-400f-b747-8a7c137cbadf,WH3,ExpressAir,Food and beverages,98,6,9.8,2/24/2019,1:03:12,Credit Card,83.3,2.6,1733,Normal,SE,M,10/22/1993,Hornsgatan 7,8500100325.0,7.0,Sune Ahlström
