Customer_ID,Country,Gender, Customer_FirstName, Customer_LastName,Birth_Date,Customer_Address, Street_ID, Street_Number
974,US,M,Farhad,Calvin,10/20/2003,33 Cedarwood Dr,9260100887,33
975,US,M,Mansour,Holbrook,10/27/1973,1821 Felspar Way,9260104277,1821
976,ES,M,Santos,Torralba,10/31/1956,Av. De Burgos 9,8300100392,9
977,IT,M,Giovanni,Beller,10/31/1957,Via Trener 5,4800104943,5
978,US,M,Christopher,Casey,11/2/1949,606 Dunwood Ct,9260103837,606
979,US,F,Pearl,Vandergrift,10/22/1992,214 Glenolden Ct,9260108582,214
980,US,M,Wilvesta,Gorlewski,10/23/1990,382 Glenroy Ct,9260119479,382
981,FR,F,Marie-Claude,Simon,10/24/1984,Bld Pierre Carle 4,3500100522,4
982,GB,M,Elizabeth,Bardell,10/27/1974,47 Grace Church Street,9250103911,47
983,GB,F,Elaine,Stratford,10/22/1992,26 Duke Street,9250103568,26
984,FI,F,Mervi,Toivanen,10/28/1970,Laivanrakentajantie 1,3400100196,1
985,US,F,Jacoshia,Shambo,10/27/1973,4269 Glencoe Dr,9260117571,4269
986,US,M,Leon,Fairbairn,10/23/1991,847 Dusty Ln,9260118329,847
987,DE,M,Stefan,Maasberg,10/31/1958,Hauptstr. 5,3940105514,5
988,GR,M,J P,Miltiades,10/26/1976,Komillou Str 1,4000100001,1
989,US,F,Myra,Benane,10/28/1968,39 Abingdon Ct,9260119744,39
990,BE,F,Tanu,Meisser,10/20/2000,Kerkhofstr 36,1900107826,36
991,US,F,Yoranda,Mcneill,10/27/1973,148 la Costa Way,9260123958,148
992,FR,M,Honore,Castagnos,10/26/1979,Rue Mirabeau 30,3500100146,30
993,SE,M,Knut,Andersson,10/23/1989,Mästersamuelsgatan 38,8500100371,38
994,FR,M,Jean-Marc,Weill,10/19/2004,Route d'Oberhausbergen 50,3500101434,50
995,US,F,Regina,Lehenbauer,10/20/2000,75 Dutch Creek Dr,9260121624,75
996,US,F,Joan,Foti,11/2/1951,726 Botany Bay Dr,9260125491,726
997,US,M,Tayfun,Pifkowski,10/30/1963,89 Cayman Ave,9260119097,89
998,AU,M,Reion,Coggins,11/2/1948,40 East St,1600101818,40
999,US,M,Lard,Donalson,10/24/1986,2606 Aiken Pkwy,9260119083,2606
1000,US,M,Gaven,Wojak,10/28/1968,442 Farmington Woods Dr,9260124693,442
1001,US,M,Wali,Gatzmer,10/21/1999,444 Glen Echo Ln,9260124677,444
1002,NL,M,B.M.,Hasselerharm,10/25/1983,Van Leeuwenhoeklaan 16,6300100669,16
1003,US,F,Debie,Brown,10/22/1992,13 Faber Dr,9260122525,13
1004,AU,M,Dragomir,Bottomley,10/21/1999,18 Margaret Street Westpac Plaza,1600103518,18
1005,FR,M,Michel,Debbas,11/2/1949,Rue de Presbourg 1,3500101089,1
1006,US,M,William,Pangle,10/30/1962,592 Albemarle Ave,9260108130,592
1007,DE,F,Christa,Chavez,11/2/1948,Ungererstraße 68,3940107552,68
1008,US,M,Risden,Kinerson,10/21/1996,2784 Hillock Dr,9260100462,2784
1009,FR,M,Yves,Decalf,10/20/2000,Terrasse Boieldieu 41,3500101220,41
1010,CH,M,Stephan,Müller,10/29/1966,Via Canova 5,8550100058,5
1011,US,F,Joanne,Bosco,10/22/1992,2233 Danesway Dr,9260115447,2233
1012,IT,M,Michele,Minissale,10/28/1968,Via Garaventa 2,4800101393,2
1013,US,F,Marsha,Jarvela,10/24/1986,6161 Hamrick Dr,9260111077,6161
1014,US,M,Dalas,Krein,10/29/1966,272 Delta Lake Dr,9260105156,272
1015,DE,M,Thomas,Bennertz,10/21/1999,Arnheimerstr. 21,3940102204,21
1016,US,F,Deborah,Prue,10/28/1968,50 Lakeland Dr,9260120300,50
1017,DE,F,Katja,Scheerle,10/30/1960,Fürstenbergstr. 2,3940101275,2
1018,US,F,Renelda,Smith,11/1/1952,8 Jones St,9260124602,8
1019,NL,M,R.J.F.,Nicolasen,10/21/1999,Casuariestraat 4,6300100006,4
1020,US,M,Johnnie,Swauger,10/26/1979,806 Hodge Rd,9260115014,806
1021,US,F,Rosa,Tamura,11/2/1949,170 Horsetrail Way,9260110895,170
1022,US,F,Paule,Schreiner,10/28/1969,646 Landingham Dr,9260104432,646
1023,US,M,Dennis,Haynes,10/26/1976,1033 Blue Ridge Rd,9260102988,1033
1024,US,F,Jean,Wasilewski,10/20/2000,1186 Fallen Oak Dr,9260115641,1186
1025,US,F,Donna,Fury,11/1/1955,67 Kanga Cir,9260124941,67
1026,FI,M,Tom,Mertanen,10/23/1988,Mannerheimintie 11,3400100207,11
1027,FR,F,Genevieve,Atlan,10/21/1999,Ter Rue Louis Armand 1,3500101178,1
1028,IT,F,Ginetta,Prampolini,10/25/1982,Via G. B. Pirelli 3,4800102132,3
1029,AU,M,Alister,Wills,10/27/1975,47 William Street,1600100253,47
1030,GB,M,Linda,Warne,11/2/1948,2 St Swithins Lane,9250105436,2
1031,DE,F,Sigrid,Köpl,10/22/1992,Prüssingstr. 19,3940105164,19
1032,US,M,Gary,Twardy,10/27/1972,308 Eyemouth Ct,9260122614,308
1033,TR,M,Selim,Okay,10/24/1985,Fahrettin Kerim Gokay Cad. No. 24,9050100001,24
1034,CH,F,Fatma,Linwood,10/23/1989,Via Al Ponte 1,8550100072,1
1035,US,M,Daniel,Coslello,10/26/1978,158 Forest Glen Dr,9260120632,158
1036,ES,M,Raimundo,Muñoz Durán,10/20/2000,C. Del Gremis 6,8300100990,6
1037,GB,M,David,Winship,10/31/1956,10 Talbot Avenue,9250102281,10
1038,IT,M,Marco,Bettoldi,11/1/1954,Via Del Prato 15,4800101518,15
1039,GB,M,Simon,Gregor,10/22/1993,2 Westborne Terrace,9250105799,2
1040,US,M,Robert,Custer,10/24/1986,35 Carpenter Brook Dr,9260116428,35
1041,NL,M,E.R.,Van Hulst,10/31/1957,Zoete Inval 3,6300100579,3
1042,DE,F,Nadja,Bühring,10/26/1977,Grindelberg 2,3940104150,2
1043,US,M,Henry,Lewis,10/31/1957,656 Bren Village Ct,9260128483,656
1044,IT,F,Elena,Lattuada,10/27/1975,Via Tommaso Grossi 1,4800102409,1
1045,AU,F,Margarett,Winterbottom,10/21/1996,26 Walker Street,1600100119,26
1046,US,M,Stacy,Kovitz,10/29/1964,182 Langston Rd,9260108369,182
1047,US,M,Tyron,Samms,10/19/2004,3869 Hepworth Ct,9260105327,3869
1048,US,F,Gina,Clauset,10/31/1958,4157 Fairlane Rd,9260126947,4157
1049,IT,M,Christine,Pignoni,11/1/1953,Viale Dell'Industria 1,4800104909,1
1050,US,F,Mendoza,Basnight,10/25/1980,424 Banks Rd,9260110362,424
1051,FR,F,Micheline,Giangrande,10/19/2004,Bureaux de la Colline 60,3500101416,60
1052,IT,F,Adelina,Torchio,10/24/1985,Via Z.V. Bona 15,4800104141,15
1053,NL,F,I.H.,Booij,10/29/1967,Bruistensingel 6,6300100114,6
1054,DE,M,Franz,Saffer,10/26/1979,Uhlmannstr. 2,3940106107,2
1055,US,M,William,Peabody,10/23/1988,87 Hawthorne Way,9260109143,87
1056,US,M,Zandt,Mikles,10/29/1967,2100 Flintshire Rd,9260112784,2100
1057,GB,M,Russell,Martin,10/26/1979,72 Great Suffolk Street,9250103993,72
1058,DK,F,Tina Breüner,Barfod,10/26/1979,Rylevej 2,3150107046,2
1059,NL,F,T.l.,Heuvelman,10/27/1974,Stationsplein 38,6300101166,38
1060,SE,M,Göran,Alsterlund,10/22/1992,S:t Eriksgatan 4,8500100406,4
1061,US,M,Anthony,Smith,10/29/1965,3593 Barbour Store Rd,9260106134,3593
1062,US,F,Ellinor,Barbisch,10/23/1990,155 Glosson Rd,9260103481,155
1063,US,M,Timothy,Dominick,10/20/2001,4039 Dillard Dr,9260110685,4039
1064,US,M,Harold,Rothbart,10/24/1987,290 Foxburrow Ct,9260120090,290
1065,FR,F,Catherine,Gravosqui,10/20/2002,Avenue Didier Daurat 1,3500101462,1
1066,US,M,Timothy,Tucker,10/20/2001,306 Bellamy Ct,9260123988,306
1067,AU,F,Kelli,Domevan,10/19/2005,3 Smarts Road Hornby,1600103453,3
1068,US,F,Tsun-Min,Richardson,10/22/1995,608 Allison Way,9260100693,608
1069,US,F,Donna,Myers,10/20/2002,40 Fern Forest Dr,9260112774,40
1070,US,F,Shari,Mpinga,10/26/1977,332 Doverton Ct,9260115874,332
1071,AT,M,Michael,Priwitzer,10/30/1962,Hintere Zollamtsstr. 1,1650100220,1
1072,FI,F,Leila,Pyörny,10/21/1999,Piispankalliontie 2,3400100054,2
1073,US,F,Blondall,Wyatt,10/22/1993,1872 Fairmead Cir,9260122487,1872
1074,SE,M,Roger,Bengtsson,10/20/2000,Stora Varvsgatan 1,8500100178,1
1075,US,F,Anissa,Kovalchick,10/30/1961,1278 Amberstone Dr,9260102979,1278
1076,US,M,Robert,Nobles,10/21/1996,2124 Aycock St,9260118620,2124
1077,US,F,Maniben,Payne,10/29/1967,549 Gill St,9260123264,549
1078,SE,F,Jan,Bergendahl,10/24/1984,Lantmätargränd 3,8500100125,3
1079,US,M,Bernard,Vesel,10/23/1991,6113 Jones Farm Rd,9260115076,6113
1080,FR,F,Gisele,Beaugendre,10/21/1999,Rue du Petit Bois 6,3500101242,6
1081,US,M,Epperson,Bartley,10/20/2003,67 Janice Rd,9260103894,67
1082,US,F,Elzie,Moss,11/2/1949,617 Dunsford Pl,9260101393,617
1083,GB,M,Peter,Crispie,11/1/1953,88 Stanley Hill,9250100160,88
1084,GB,M,Alan,Davis,10/23/1988,23 Haymarket,9250104153,23
1085,US,M,Sherrell,Dorgham,10/28/1971,667 Great Lake Dr,9260100963,667
1086,US,M,Carlston,Daud,10/20/2002,219 Friendly Dr,9260127359,219
1087,GB,F,Ros,Boscott,10/27/1975,34 High Street,9250101212,34
1088,DE,F,Emmanuelle,Geisbüsch,10/22/1995,Billstr. 31,3940104060,31
1089,US,M,Brijal,Higgens,10/22/1992,229 Jaybee Ct,9260104327,229
1090,DE,M,Hermann,Büchs,10/25/1980,Willy-Brandt-Platz 1,3940100490,1
1091,FR,F,Anne-Yvonne,Piguet,10/28/1969,Rue de la Republique 23,3500100588,23
1092,DE,M,Gunther,Tojscher,10/27/1972,Erlenstr. 3,3940107947,3
1093,US,F,Dakese,James-Manus,10/23/1991,781 Aris Ct,9260104162,781
1094,FR,M,Denis,Meranger,10/29/1966,Rue des Acacias 5,3500100384,5
1095,FR,M,Denis,Gouelo,10/27/1972,Rue Auguste Perret 1,3500101333,1
1096,US,F,Charlcie,Kamarack,10/19/2004,1356 Hampstead Ct,9260104786,1356
1097,IT,M,Alberto,Palazzini,10/30/1960,Via Delle Querce 11,4800104368,11
1098,US,F,Hazel,Viands,10/19/2004,3699 Bonniewood Dr,9260129210,3699
1099,GB,F,Wendy,Thatcher,10/31/1956,23 Cavendish Square,9250103286,23
1100,TR,M,Ahmet,Canko,10/31/1956,A Blok No: 1,9050100008,1
1101,IT,M,Giuseppe,Covili,10/29/1966,Viale Europa 1,4800100960,1
1102,GB,M,Michael,Eagles,10/29/1967,1 Abbey Street/Flat Pf1,9250101439,1
1103,DE,M,Hans Peter,Fremann,10/31/1959,Stumpfstr. 1,3940105328,1
1104,CH,M,Pierluigi,Giacino,10/31/1956,Avenue de la Paix 1,8550100043,1
1105,NL,F,J.C.,Dosker,10/27/1972,Mariahoeveplein 50,6300100070,50
1106,US,F,Xenia,Brice,10/21/1996,828 Hammersmith Dr,9260118677,828
1107,DE,M,Markus,Eiden,10/23/1991,Kielerstr. 7,3940109097,7
1108,US,M,Jason,Babiak,10/19/2005,76 Frank St,9260120732,76
1109,US,M,William,Dong,10/28/1969,21 Boren Ct,9260120684,21
1110,DE,M,Willi,Schliffke,10/23/1988,Wiederholdstraße 8,3940109463,8
1111,US,F,Margaret,Marangos,10/24/1985,4130 Cushendon Ln,9260102595,4130
1112,DE,M,Jürgen,Niehus,10/31/1957,Dessauerstr. 1,3940106386,1
1113,SE,F,Camilla,Benteby,10/29/1966,Södra Vägen 1,8500100112,1
1114,US,M,Leonzia,Miller,10/28/1970,36 Faversham Pl,9260117793,36
1115,US,F,Renee,Spallone,10/28/1968,205 Lake Wheeler Rd,9260102723,205
1116,FR,F,Laurence,Pataut,10/28/1970,Avenue Ste Marie 6,3500100266,6
1117,DE,M,Christoph,Dutz,10/22/1993,Ritterstr. 1,3940100906,1
1118,ES,M,Francisco,Arroyo,10/26/1979,C. Bárbara de Braganza 1,8300100462,1
1119,US,M,Kieran,Clinchard,10/21/1998,1372 Audubon Parc Dr,9260124252,1372
1120,US,M,Mary,Vrabel-Linsdell,10/25/1981,3025 Fairhill Dr,9260129994,3025
1121,US,M,Hope,Leach,10/20/2003,2411 Highland Springs Ln,9260105339,2411
1122,TR,M,Burak,Akbas,10/27/1974,P.K. 7,9050100020,7
1123,ES,M,Luis Carlos,Díaz Ochagavia,10/22/1993,Av. Lluís Santaló 1,8300100314,1
1124,US,M,Jeffrey,Bratzke,10/20/2001,144 Honey Springs Ave,9260118111,144
1125,GB,M,Martin,Forrest,10/19/2005,90 Bothwell Street,9250101856,90
1126,US,M,Justin,Bittinger,10/22/1993,1369 Barrasett Ct,9260110483,1369
1127,US,M,Charles,Williams,10/27/1972,503 Killarney Hope Dr,9260118514,503
1128,IT,F,Nilla Patrizia,Sanvito,10/27/1972,Via Dante 17,4800101603,17
1129,US,M,Geoffrey,Newman,10/26/1976,3136 Cowley Rd,9260129758,3136
1130,US,M,Whitt,Atwood,10/28/1969,441 Halfhitch Trl,9260125259,441
1131,DE,F,Erika,Gilles,10/28/1970,Haldenhausstr. 6,3940108595,6
1132,US,F,Nancie,Teator,10/26/1976,2917 Bonnell Ct,9260104988,2917
1133,FR,F,Nathalie,Godfin,10/29/1965,Boulevard Haussmann 19,3500100844,19
1134,NL,M,R.H.J.,Van Den Born,10/30/1961,Harlingertrekweg 27,6300100898,27
1135,US,M,Baswell,Duberman,10/20/2001,146 Buckingham Rd,9260102547,146
1136,DE,M,Michael,Göbs,11/1/1953,Königsallee 84,3940102351,84
1137,US,M,Robert,Allen,10/28/1970,6811 Brook Run Dr,9260101518,6811
1138,DE,F,Monika,Jovin,10/21/1996,Kurfürstendamm 107,3940100753,107
1139,US,M,Koka,Brinson,10/23/1991,2694 Beringer Pl,9260121422,2694
1140,TR,M,Orkun,Dolgun,10/25/1981,Fahrettin Kerim Gokay Cad. No. 19,9050100001,19
1141,US,M,Charles,Fulmer,10/26/1978,12 Creekwood Bluffs Ct,9260103460,12
1142,DE,F,Fabiola,Jilg,10/21/1997,Sprottauerstr. 1,3940101889,1
1143,US,F,Helen,Anzola,10/21/1997,1443 Earle Rd,9260114088,1443
1144,CH,F,Raffaella,Belli,10/23/1989,Züricherstr. 29,8550100034,29
1145,US,M,Eric,Gyles,10/19/2005,171 Fox Bluff Ct,9260105661,171
1146,SE,F,Madeleine,Adolfsson,11/2/1951,Regeringsgatan 1,8500100394,1
1147,US,F,Honor,Keithly,10/20/2001,232 Farm Hill Ct,9260103614,232
1148,US,M,Jeffery,Eswein,10/24/1985,2577 Dunwoody Trl,9260129307,2577
1149,US,M,James,Pendola,10/31/1957,636 Julian Dr,9260104329,636
1150,TR,M,Turev,Sinemillioglu,10/19/2005,Ozveren Sokak 1,9050100004,1
1151,FR,M,Jacques,Guilchard,10/27/1975,Rue de Richelieu 23,3500101095,23
1152,IT,F,Laura,Bonamico,10/31/1958,Via Albinoni 1,4800102651,1
1153,DE,M,Ralf,Schlagentweith,10/21/1997,Steinbockstr. 2,3940106908,2
1154,US,M,Freerk,Kintner,10/31/1956,1111 Chimney Hill Dr,9260124947,1111
1155,ES,F,Ana María,Tovías Hofmann,10/24/1987,C. Ronda de la Luna 1,8300100971,1
1156,CH,M,Giancarlo,Sidyanski,11/2/1948,Rue de L´industrie 12,8550100039,12
1157,FR,F,Anny,Paintrand,10/28/1971,Place de la Catalogne 4,3500100890,4
1158,US,F,Montrina,Dunn,10/24/1984,71 Birch Field St,9260128089,71
1159,US,M,Ajay,Casusol,10/20/2003,2201 Creek Park Dr,9260115367,2201
1160,US,M,Tabb,Shigas,10/25/1980,1643 Farmwell Rd,9260122047,1643
1161,US,F,Joquitta,Lappage,10/22/1995,2225 Effingham Cir,9260114757,2225
1162,NL,F,Anne Marie,Thijs,10/29/1967,Runnenburg 9,6300100593,9
1163,US,M,Spencer,Kuchnia,10/19/2004,1451 Autumn Pine Ct,9260114232,1451
1164,GB,M,Colm,Brant,10/24/1985,1 Centre,9250102218,1
1165,AU,M,Roberto,Kolaric,11/2/1949,29 Ross Reid Place East Tamaki,1600102459,29
1166,IT,F,Franca,Delvino,11/2/1949,Via Nissolina 1,4800100498,1
1167,US,F,Jonnie,Danyluk,10/27/1973,2220 Greenmont Ln,9260107844,2220
1168,US,F,Karlita,Mcclenney,10/25/1980,365 Glascock St,9260106246,365
1169,US,M,Guogang,Schermerhorn,10/25/1983,944 Center Pointe Dr,9260110971,944
1170,PT,M,José João,Veríssimo Correia,10/20/2001,Rua Da Junqueira 169,7350100246,169
1171,US,M,Millard,Atty,11/2/1948,1619 Amber Lantern St,9260107565,1619
1172,SE,F,Christina,Almgren,10/25/1982,Vasagatan 7,8500100461,7
1173,ES,M,Miguel Ángel,Vallejo,10/21/1996,C. Trueba Y Fernández 3,8300100705,3
1174,US,F,Cashaunda,Gillcoat,10/20/2003,105 Exacta Ln,9260106154,105
1175,US,M,Rika,Krutza,10/23/1989,2614 Bells Valley Dr,9260101658,2614
1176,FI,M,Erkki,Hanifi,10/27/1975,Lemminkäisenkatu 1,3400100507,1
1177,US,M,Fay,Upchurch,10/29/1965,1736 Foliage Cir,9260102048,1736
1178,US,M,Rebecca,Verbruggen,10/26/1978,5120 Lakeside Dr,9260124357,5120
1179,SE,F,Christina,Bergenstjerna,11/1/1953,Springpostgränden 1,8500100099,1
1180,US,M,Bryan,Edenfield,10/31/1956,1223 Harps Mill Rd,9260106024,1223
1181,US,M,Dervin,Ivie,11/1/1955,101 Dew Drop Ct,9260114699,101
1182,US,M,Sabad,Al Saeede,11/1/1955,367 Calumet Dr,9260105048,367
1183,FR,F,Ferry,Fabre,10/25/1981,Av Aristide Briand 5,3500100028,5
1184,US,F,Alissa,Sintal,10/26/1976,97 Crestline Ave,9260118796,97
1185,US,M,Rob,Svec,11/1/1953,1953 High Mountain Dr,9260112136,1953
1186,US,F,Kay,Lee,10/20/2001,846 Carl Williamson Rd,9260126638,846
1187,IT,M,Mohamed,Ortigosa,10/26/1978,Via Dell'Unione Europea 1,4800104351,1
1188,GB,M,Bob,Clibbens,10/22/1995,1 Cannon Street,9250103238,1
1189,US,F,Tracy,Wesdock,11/2/1951,6224 Hunters Bluff Dr,9260103818,6224
1190,US,F,Debra,Kist,10/31/1958,4786 Fairfax Woods Dr,9260118009,4786
1191,AU,F,Jennifer,Fehlberg,10/22/1994,2 Lambie Drive Wiri,1600101666,2
1192,US,F,Angelia,Mruk,10/24/1986,453 Jordan Cabin Rd,9260103438,453
1193,NL,F,A.M.,Geurtsen,10/28/1970,Diemermere 9,6300100658,9
1194,US,F,Teresa,Lengyel,10/20/2001,81 Evergreen Ave,9260113258,81
1195,US,F,Kristin,Mroz,10/31/1959,1322 Cousins Ln,9260114611,1322
1196,US,M,Robert,Hinchey,10/23/1990,739 Furan Ct,9260122404,739
1197,US,F,Dorene,Kamar,11/2/1948,4821 Grove Crabtree Cres,9260109541,4821
1198,US,M,Bobby,Cox,10/23/1991,1631 Hardimont Rd,9260106900,1631
1199,DE,M,Peter,Fremerey,10/20/2000,Dieselstr. 4,3940105248,4
1200,NL,F,J.A.,Metske,10/29/1966,Karspeldreef 6,6300100443,6
1201,US,F,Emmaree,Law,10/30/1960,1020 Birkenhead Ct,9260104851,1020
1202,US,M,Jimmy,Depuy,11/1/1955,3085 Ashebrook Dr,9260114047,3085
1203,ES,F,Pilar,Fominaya Gómez,10/29/1966,Av. Diagonal 1,8300100075,1
1204,US,M,Clea,Kapitula,10/20/2000,3940 Holly Springs New Hill Rd,9260125964,3940
1205,ES,F,Cristina,Olea,10/29/1967,Av. Diagonal 1,8300100062,1
1206,ES,F,Mar,Reyes,10/20/2000,C. Viriato 2,8300100721,2
1207,DE,M,Gunter,Röte,10/27/1974,Thomas-Dehler-Straße 12,3940107535,12
1208,FR,M,Christian,Morellon,10/25/1981,Rue Auger 9,3500100728,9
1209,TR,F,Ayca,Kaya,10/26/1977,Is Kuleleri 2,9050100013,2
1210,ES,F,Carmen,Castel,10/30/1961,Av. Diagonal 1,8300100079,1
1211,FR,F,Corinne,Biauce,10/30/1960,Rue Crillon 1,3500100932,1
1212,US,M,Grattan,Bonin,10/19/2005,1463 Brentfield Loop,9260114383,1463
1213,FR,M,Jose,Maurin,10/29/1967,Rue Latecoere 2,3500101518,2
1214,FR,M,Rafik,Sabatier,11/2/1949,Rue Riquet 13,3500101476,13
1215,FI,M,Patrik,Kartela,11/2/1948,Piispanportti 1,3400100055,1
1216,DE,M,Malte,Knols,10/20/2000,Emil-Figgestr. 51,3940101957,51
1217,SE,F,Helena,Andersson,10/24/1986,Novum Plan 1,8500100106,1
1218,FR,F,Valerie,Gigot,10/28/1968,Rue de Ponthieu 36,3500101088,36
1219,IT,F,Amedea,Caifa,10/28/1968,Via Francesco Sforza 11,4800100260,11
1220,CH,M,Claudio,Selmoni,10/21/1997,Via Canova 6,8550100058,6
1221,DK,M,Flemming Jens,Præst,10/28/1971,Pindbrovej 13,3150111630,13
1222,GB,M,Jeffrey,Murison,10/26/1979,17 Longrood Road,9250106819,17
1223,US,F,Debbie,Mcgonigal,10/30/1961,3363 Laurdane Rd,9260117788,3363
1224,DE,F,Hanna,Jürgensen,10/29/1965,Leipzigerstr. 7,3940106795,7
1225,GB,M,Parag,Rennick,10/23/1988,10 Osborne Terrace,9250106262,10
1226,FR,M,Yanis,Kermorvant,10/25/1981,Av Morane Saulnier 4,3500101521,4
1227,FR,M,Laurent,Brisson,10/23/1990,11 Quai Andre Citroen 1,3500100732,1
1228,NL,F,J.J.H.,Dol,10/24/1986,Weteringseweg 2,6300100630,2
1229,DE,M,Bernd-Joachim,Koch,10/26/1978,Wiesentalstr. 53,3940106432,53
1230,GB,F,Sarah,Courtney,10/22/1994,1 Lockside Avenue,9250101558,1
1231,IT,M,Maurice,Fantin,10/22/1992,Serv. Docum. E Informaz. 2,4800103567,2
1232,US,M,Lonnie,Citro,11/1/1954,6077 Buck Jones Rd,9260128111,6077
1233,IT,M,Andrea,Gittardi,10/24/1985,Via Vecchio Macello 2,4800103254,2
1234,US,M,David,Peters,10/20/2002,51 Garner Rd,9260122365,51
1235,US,M,Brian,Malley,10/23/1988,1459 Evergreen Ct,9260101335,1459
1236,DE,M,Claus,Mc Laren,10/22/1992,Bahnhofstr. 14,3940109108,14
1237,US,M,Kaozon,Kissel,10/29/1967,724 Davidson St,9260109374,724
1238,US,M,Donnie,Williams,10/27/1973,3877 Draymore Way,9260110549,3877
1239,US,M,Tryon,Dalleo,11/2/1948,5547 Lake Lynn Dr,9260108525,5547
1240,DE,F,Christa,Birkendorf,10/27/1973,Birkenstr. 1,3940110300,1
1241,US,F,Wilma,Burleigh,10/24/1986,1143 Homestead Park Dr,9260119609,1143
1242,US,M,Tanijah,Marsic,10/24/1986,2829 Fiddler Ct,9260118296,2829
1243,US,M,David,Hogrefe,11/1/1953,35 Gresham Trace Ln,9260100892,35
1244,FR,F,Bossila,Loncle,10/30/1962,Avenue du Bosquet 1,3500100067,1
1245,AU,F,Chhay,Seymore,10/31/1956,251 Pitt St,1600101323,251
1246,US,M,Prachuab,Kowite,10/21/1996,1048 Golden Arrow Ln,9260109817,1048
1247,FI,F,Eija,Hanifi,10/21/1998,Sairaalakatu 2,3400100553,2
1248,US,F,Carol,Dyer,10/24/1986,1818 Groomsbridge Ct,9260112332,1818
1249,US,M,William,Brown,10/25/1983,107 Courtney Ln,9260108440,107
1250,US,F,Leah,Greene,10/28/1968,228 Kincross Ct,9260104333,228
1251,GB,M,Stephen,Everson,10/28/1969,1 Bedford House,9250100006,1
1252,US,M,Howard,Kuster,11/2/1951,54 Diamondhitch Trl,9260106242,54
1253,GB,M,John J,Boyce,10/25/1982,6 Atholl Crescent,9250101445,6
1254,GB,F,Marcelle,Mcmillan,10/31/1958,1 Paul St,9250104982,1
1255,US,M,Ademola,Lippmann,10/27/1972,566 Carolina Ave,9260105752,566
1256,US,M,Anthony,Noyes,11/2/1949,839 Lane St,9260109459,839
1257,LB,M,Kazimir,Xie,10/26/1977,,,
1258,US,F,Earliss,Mc Allister,11/2/1948,281 Beardsley Ct,9260121457,281
1259,US,M,Jonathan,Sabol,10/22/1992,1459 Fernhurst Ct,9260106188,1459
1260,US,M,Jose,Talton,10/23/1991,251 Crickentree Dr,9260121336,251
1261,ES,M,Óscar,Fuentes Lozano,10/31/1959,C. Henao 1,8300100233,1
1262,DE,F,Karin,Pache,11/1/1952,Trackendorferstr. 1,3940105171,1
1263,NL,F,I.B.,Poppenk Msc,10/31/1957,Dr. Stolteweg 1,6300101499,1
1264,FR,F,Therese,Berthier,10/30/1960,Av Paul Vaillant Couturier 4,3500100032,4
1265,US,M,Richmond,Ellis,10/19/2005,25 Brampton Ln,9260100057,25
1266,US,F,Burneta,Dey,10/21/1996,194 Gardner St,9260102412,194
1267,GB,M,Michele,Shrimpton,11/1/1952,49 Cheapside,9250103348,49
1268,US,M,William,Mccain,10/29/1967,143 Foxfire Pl,9260120811,143
1269,US,F,Mary,Stelli,11/2/1949,106 Arrundale Dr,9260122702,106
1270,DE,M,Reinhard,Below,10/31/1958,Grabauerstr. 7,3940108935,7
1271,HU,F,Peter,Bumbiczka,11/2/1949,Baross U. 16,4450100011,16
1272,AU,F,Julile,Fiede,10/19/2004,35 Swanston Street,1600103300,35
1273,US,M,Eric,Kicklighter,10/30/1961,35 Garner Rd,9260128223,35
1274,IT,F,Barbara,Grimaldi,10/31/1958,Via Dei Caniana 1,4800100301,1
1275,US,F,Binita,Reedy,10/31/1957,2831 Allsdale Dr,9260112938,2831
1276,US,M,Joel,Godwin,10/29/1967,3807 Heatherstone Dr,9260122489,3807
1277,AU,M,Bassam,Carsley,11/2/1949,162 Royal Perade,1600103062,162
1278,DE,M,Klaus,Schalthêfer,10/25/1980,Landshuterstr. 22,3940109722,22
1279,US,M,Rickey,Hudson-Curtis,10/27/1975,822 Albemarle Ave,9260116105,822
1280,US,F,Caterina,Gonzalez,10/24/1987,32 Burlington Mills Rd,9260129794,32
1281,US,F,Ratasha,Woelffer,10/26/1979,5672 Cameron Woods Dr,9260125101,5672
1282,CH,M,Rudolf,Cola,10/19/2004,Wsj- 1,8550100023,1
1283,US,M,Margie,Kocenko,11/1/1953,5300 Forest Highland Dr,9260119602,5300
1284,US,F,Florence,Whitley,10/31/1957,2823 Hollingsworth Ct,9260107368,2823
1285,DE,M,Christoph,Haas,10/23/1989,Osterbekstr. 2,3940104320,2
1286,US,F,Ardith,Dutrow,10/26/1979,3537 Babock Ct,9260121530,3537
1287,GB,M,Jean-Marc,Taylor,10/19/2004,2 Lancaster Parker Road,9250106783,2
1288,ES,F,Diana,Clavera,10/22/1993,C. Bardauri 2,8300100796,2
1289,FR,F,Nathalie,Caldas,10/26/1976,Avenue Carnot 84,3500100317,84
1290,US,F,Jenna-Blue,Debinder,10/27/1974,1689 Bushveld Ln,9260119890,1689
1291,US,M,Jalal,Mondou,10/21/1999,267 Daysprings Ct,9260110684,267
1292,SE,M,Kjell,Canestrini,10/26/1979,Klara Norra Kyrkogata 20,8500100334,20
1293,ZA,M,Peter,Thoahlane,10/22/1995,The Waverley 1,8010100086,1
1294,NL,F,Veronique,Koeter,10/26/1979,Startbaan 9,6300100224,9
