Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type,Country,Gender,Birth_Date,Customer_Address, Street_ID, Street_Number,CustFN,age_when_order,month,total_income,total_cost,total_profit
387a6099-93f5-43be-a0d7-5e35da9e4514,WH2,Regular Air,Home and lifestyle,16.0,5,0.8,2019-03-08,22:52:18,E-wallet,13.6,3.4,1706,Normal,US,M,1981-10-25,78 Dixon Dr,9260104254.0,78.0,Jeffrey Zorovich,37.36618754277892,March,80.0,68.0,12.0
7e3402f4-b1a2-4238-9496-472d1f4dae72,WH3,ExpressAir,Food and beverages,23.0,2,2.3,2019-03-04,19:10:42,Credit Card,19.55,3.0,1707,Normal,DE,F,1950-11-02,Rathausallee 11,3940108846.0,11.0,Sabine Krischak,68.33401779603011,March,46.0,39.1,6.899999999999999
e7880ae9-57b0-4018-a94f-4e9c920cf004,WH2,ExpressAir,Food and beverages,96.0,10,9.6,2019-03-20,9:29:19,Credit Card,81.6,4.9,1708,Normal,US,M,1994-10-22,5796 Dansey Dr,9260116396.0,5796.0,Salah Peacock,24.407939767282684,March,960.0,816.0,144.0
513d546c-bb1b-4151-ae83-79e20b893118,WH1,Regular Air,Health and beauty,53.0,5,2.65,2019-03-24,17:57:56,Credit Card,45.05,3.2,1709,Member,US,F,1983-10-25,4354 Drexel Dr,9260103112.0,4354.0,Ineza Wilson,35.4113620807666,March,265.0,225.25,39.75
a6fb4b93-b14d-4491-a2da-941658afa144,WH2,Special Air,Food and beverages,42.0,10,3.36,2019-01-16,19:19:50,Credit Card,35.7,3.8,1710,Normal,NO,F,1965-10-29,Stenersgt. 2,6850100490.0,2.0,Liv Inger Hamvoll,53.215605749486656,January,420.0,357.0,63.0
a73f6ae5-5db4-4db7-8546-1d654b8f0e5c,WH3,Special Air,Fashion accessories,82.0,2,6.56,2019-03-29,18:53:26,Cash,69.7,3.8,1711,Member,US,F,2002-10-20,2306 Labrador Dr,9260117780.0,2306.0,Zandria Harrell,16.438056125941138,March,164.0,139.4,24.599999999999994
11ac9099-8f07-45b0-9a8b-cc4aa955f6f5,WH3,ExpressAir,Health and beauty,88.0,3,8.8,2019-03-29,11:15:25,Cash,74.8,4.7,1712,Member,DE,M,2001-10-20,Im Ermlisgrund 17,3940109803.0,17.0,Hansgünter Sturmhöbel,17.437371663244353,March,264.0,224.39999999999998,39.60000000000002
2dfb28a4-fa4e-4ba9-abad-cd2c94dc1075,WH1,Regular Air,Health and beauty,98.0,4,4.9,2019-03-23,12:39:38,E-wallet,83.3,3.8,1713,Normal,GB,M,1986-10-24,23 Kingsway,9250104378.0,23.0,Barry J Stanghon,32.41067761806981,March,392.0,333.2,58.80000000000001
de320a89-56af-4470-80de-c0de81b68f40,WH1,Special Air,Sports and travel,43.0,9,3.44,2019-02-03,2:10:45,Cash,36.55,4.6,1714,Member,US,M,1971-10-28,391 Lakegreen Ct,9260123962.0,391.0,Lorimer Hansel,47.26899383983573,February,387.0,328.95,58.05000000000001
1c827d22-1c4a-4aef-ba3b-34932e220dac,WH1,ExpressAir,Fashion accessories,16.0,6,1.6,2019-01-21,19:22:46,E-wallet,13.6,4.4,1715,Member,FR,M,1993-10-22,Rue Montmartre 6,3500100995.0,6.0,Didier Simon,25.248459958932237,January,96.0,81.6,14.400000000000006
ba72e5f2-4a3d-4ef9-aa4b-d63584ca2009,WH2,Special Air,Home and lifestyle,34.0,10,2.72,2019-01-04,0:59:35,Cash,28.9,3.4,1716,Member,US,M,1961-10-30,4639 Duke Dr,9260117193.0,4639.0,Allie Fenti,57.18001368925393,January,340.0,289.0,51.0
6020395b-3ae5-4bf0-bec2-d8bd75aae5fc,WH1,ExpressAir,Home and lifestyle,39.0,2,3.9,2019-03-07,23:41:20,Credit Card,33.15,4.7,1717,Member,US,M,1989-10-23,197 Barnsley Ln,9260123359.0,197.0,Nekia Gargis,29.36892539356605,March,78.0,66.3,11.700000000000003
d0fe2551-6695-4375-a00a-70aaf7c433ef,WH1,Special Air,Sports and travel,34.0,10,2.72,2019-02-04,2:02:53,E-wallet,28.9,2.9,1718,Member,DE,F,1979-10-26,Bogestr. 46,3940102503.0,46.0,Margot Weinert,39.27720739219713,February,340.0,289.0,51.0
75102091-5d5a-4c77-85b2-1bd28b8d546e,WH1,Special Air,Food and beverages,14.0,6,1.12,2019-03-03,2:32:15,E-wallet,11.9,3.4,1719,Normal,US,F,1966-10-29,5367 Lake Woodard Dr,9260128796.0,5367.0,Wakili Herring,52.342231348391515,March,84.0,71.4,12.599999999999994
4c9f4429-1481-46c4-87ab-a753d332bace,WH2,Regular Air,Fashion accessories,43.0,1,2.15,2019-03-06,19:52:35,E-wallet,36.55,3.2,1720,Normal,US,F,1960-10-30,2692 Carthage Cir,9260112663.0,2692.0,Wendy Sinko,58.34633812457221,March,43.0,36.55,6.450000000000003
98f0fd2c-323b-4799-a1ab-0aac2e153f72,WH3,ExpressAir,Electronic accessories,62.0,3,6.2,2019-03-17,18:14:03,E-wallet,52.7,2.8,1721,Normal,US,M,1973-10-27,82 Ashley Ridge Dr,9260125391.0,82.0,David Richardson,45.385352498288846,March,186.0,158.10000000000002,27.899999999999977
0233d344-17be-4cc4-8ae9-823e45c39c92,WH2,Special Air,Sports and travel,17.0,6,1.36,2019-02-12,4:17:34,Credit Card,14.45,4.3,1722,Member,IT,F,1977-10-26,Via Larga 2,4800102199.0,2.0,Mariella Pettinelli,41.29774127310061,February,102.0,86.69999999999999,15.300000000000011
31fab8b1-9fa1-44af-8522-40fc303b2fa9,WH2,Special Air,Home and lifestyle,99.0,10,7.92,2019-01-26,14:01:39,Credit Card,84.15,3.3,1723,Normal,US,M,1992-10-22,1396 Hadley Rd,9260113295.0,1396.0,Murray Paesler,26.261464750171115,January,990.0,841.5,148.5
fb3b5d25-605d-472a-b611-ab57eff6f959,WH3,Regular Air,Food and beverages,13.0,3,0.65,2019-03-29,17:28:08,Credit Card,11.05,3.3,1724,Normal,US,F,1995-10-22,332 Glen Echo Ln,9260109074.0,332.0,Diedtress Roberts,23.433264887063654,March,39.0,33.150000000000006,5.849999999999994
d4cc30c3-9ebd-4e09-a3e3-ebd4b479773b,WH1,ExpressAir,Health and beauty,29.0,2,2.9,2019-02-24,0:29:02,Cash,24.65,3.3,1725,Member,GB,F,1988-10-23,44 Kings Hill Avenue,9250107584.0,44.0,Magda Warburton,30.338124572210816,February,58.0,49.3,8.700000000000003
ff48cdb6-a082-477e-944e-15201fe38941,WH1,Special Air,Home and lifestyle,15.0,10,1.2,2019-03-14,12:44:27,Cash,12.75,3.0,1726,Normal,AU,M,1992-10-22,73 Frost Rd,1600103153.0,73.0,Tajul Blight,26.390143737166323,March,150.0,127.5,22.5
2c2d453a-c06d-4472-866b-9b189ee74842,WH2,ExpressAir,Sports and travel,58.0,5,5.8,2019-03-24,20:58:27,Cash,49.3,2.8,1727,Normal,FR,M,2000-10-20,Rue du Refuge 17,3500101531.0,17.0,Eric Carayon,18.42299794661191,March,290.0,246.5,43.5
8e486313-abd4-4510-8e4c-31ae986f1677,WH1,ExpressAir,Electronic accessories,85.0,3,8.5,2019-02-03,4:39:35,Cash,72.25,4.0,1728,Member,GB,M,2003-10-20,1 Dorset Square,9250103545.0,1.0,Steve Tyrell,15.290896646132786,February,255.0,216.75,38.25
955f9cab-3714-46ec-8be6-4bfc6ce244a8,WH3,Regular Air,Sports and travel,93.0,7,4.65,2019-01-27,2:09:59,Credit Card,79.05,4.3,1729,Member,US,M,1988-10-23,172 Hardee Rd,9260107206.0,172.0,Robert Colvin,30.261464750171115,January,651.0,553.35,97.64999999999998
8431d5f5-a275-49e2-8575-279373211d45,WH3,Special Air,Home and lifestyle,49.0,4,3.92,2019-03-21,21:28:28,Credit Card,41.65,3.8,1730,Member,US,M,1986-10-24,1083 Clark Ave,9260117491.0,1083.0,David Godshall,32.40520191649555,March,196.0,166.6,29.400000000000006
a847f580-a9de-45ad-83be-c2d781c898f1,WH2,Regular Air,Health and beauty,68.0,10,3.4,2019-03-19,20:36:30,Cash,57.8,4.2,1731,Normal,IT,M,1948-11-02,Via Viotti 5,4800104877.0,5.0,Amedeo Paolo Hinna Danesi,70.37371663244353,March,680.0,578.0,102.0
7e8d0355-1731-49d9-af8f-f011e48e6485,WH2,Special Air,Home and lifestyle,96.0,5,7.68,2019-01-29,0:42:55,E-wallet,81.6,3.1,1732,Normal,US,F,1989-10-23,3010 Collegiate Cir,9260120401.0,3010.0,Cheryl Waterston,29.267624914442163,January,480.0,408.0,72.0
46b73b29-bcec-400f-b747-8a7c137cbadf,WH3,ExpressAir,Food and beverages,98.0,6,9.8,2019-02-24,1:03:12,Credit Card,83.3,2.6,1733,Normal,SE,M,1993-10-22,Hornsgatan 7,8500100325.0,7.0,Sune Ahlström,25.34154688569473,February,588.0,499.79999999999995,88.20000000000005
4c9761a3-eb1a-4db8-b79d-e27578e56e24,WH2,Regular Air,Home and lifestyle,63.0,2,3.15,2019-03-01,0:42:58,Cash,53.55,3.4,1734,Member,FR,M,1996-10-21,Avenue de Tourville 6,3500100789.0,6.0,Eric Walles,22.357289527720738,March,126.0,107.1,18.900000000000006
84037c50-1cc0-4c1e-b9ca-8bc36e457a83,WH1,Regular Air,Home and lifestyle,13.0,7,0.65,2019-02-14,6:56:37,Cash,11.05,3.1,1735,Normal,DE,M,1991-10-23,Bonnerstr. 49,3940109093.0,49.0,Lothar Wannags,27.312799452429843,February,91.0,77.35000000000001,13.649999999999991
def9878b-6556-462b-ab3f-2d914da8b78f,WH3,Special Air,Health and beauty,95.0,9,7.6,2019-03-30,1:57:33,Cash,80.75,3.6,1736,Member,US,F,1990-10-23,1 Clarincarde Ct,9260126997.0,1.0,Susan Becton,28.432580424366872,March,855.0,726.75,128.25
68349716-a7ac-4973-8b5f-86631cce361b,WH3,Special Air,Electronic accessories,93.0,5,7.44,2019-01-30,11:20:21,Cash,79.05,2.6,1737,Member,DE,M,1948-11-02,Franziska-Puricelli-Straße 1,3940100335.0,1.0,Hans Michael Witzenik,70.24229979466119,January,465.0,395.25,69.75
69885e03-9c28-4286-812c-620f0ee6af5f,WH2,Special Air,Home and lifestyle,16.0,9,1.28,2019-03-13,5:41:03,E-wallet,13.6,4.2,1738,Member,DE,F,1992-10-22,Obere Burghalde 1,3940106239.0,1.0,Annette Röttger,26.38740588637919,March,144.0,122.39999999999999,21.60000000000001
dfcea7b4-ca43-43b0-b101-654ff6d21ce9,WH3,ExpressAir,Food and beverages,89.0,8,8.9,2019-01-22,12:42:17,Credit Card,75.65,2.9,1739,Normal,DE,M,1967-10-29,Binger Straße 4,3940105082.0,4.0,Michael Lewitzki,51.233401779603014,January,712.0,605.2,106.79999999999995
818d8a35-aad9-44c7-a326-192a44ec8466,WH1,Regular Air,Home and lifestyle,44.0,10,2.2,2019-03-15,12:57:20,E-wallet,37.4,4.2,1740,Member,DE,M,1990-10-23,Untermainkai 16,3940103347.0,16.0,Gerhard Strothmann,28.39151266255989,March,440.0,374.0,66.0
f3c86f7a-2be6-4ced-924e-c15a9b969e53,WH3,Special Air,Sports and travel,37.0,6,2.96,2019-03-22,8:08:02,Cash,31.45,3.3,1741,Member,US,M,1983-10-25,23 Cayman Ave,9260105761.0,23.0,Richard Mainardi,35.40588637919233,March,222.0,188.7,33.30000000000001
66052aa0-737a-4fca-a1c3-1cabdefffe54,WH2,Regular Air,Food and beverages,58.0,9,2.9,2019-03-01,5:38:31,Credit Card,49.3,3.6,1742,Member,US,M,1955-11-01,1092 Audubon Parc Dr,9260110771.0,1092.0,Jeffrey Doane,63.32922655715264,March,522.0,443.7,78.30000000000001
70f0478e-d982-4e74-878e-c7ca4a54d778,WH1,Regular Air,Food and beverages,49.0,3,2.45,2019-01-08,16:15:06,Credit Card,41.65,4.3,1743,Member,FR,M,1954-11-01,Le Mail 1,3500100722.0,1.0,Antoine Bazin,64.18617385352498,January,147.0,124.94999999999999,22.05000000000001
2a05977a-3380-4383-affb-5162f894ea2b,WH3,Special Air,Electronic accessories,18.0,4,1.44,2019-02-02,15:45:37,Cash,15.3,3.3,1744,Member,IT,M,1964-10-29,Via Volta 48,4800100978.0,48.0,Seamus Manzali,54.261464750171115,February,72.0,61.2,10.799999999999997
a372693e-ff3a-4c74-af6a-a164439487a4,WH1,ExpressAir,Sports and travel,40.0,7,4.0,2019-03-11,11:03:12,Cash,34.0,3.0,1745,Normal,AT,F,1983-10-25,Hintere Zollamtstr. 2,1650100222.0,2.0,Doris Mittag,35.37577002053388,March,280.0,238.0,42.0
14fb6797-2c70-4108-9c0f-4b99730e36c1,WH3,Regular Air,Sports and travel,60.0,6,3.0,2019-02-17,23:29:44,Credit Card,51.0,3.6,1746,Normal,GB,M,1971-10-28,233 Alcester Road,9250100407.0,233.0,Shaun Burgh,47.30732375085558,February,360.0,306.0,54.0
92c0e5c5-cd7a-456f-b835-369f9e7b243a,WH1,ExpressAir,Food and beverages,53.0,7,5.3,2019-01-31,15:26:57,Cash,45.05,3.1,1747,Member,US,M,1980-10-25,2544 Craddock Rd,9260109976.0,2544.0,Larry Viker,38.26694045174538,January,371.0,315.34999999999997,55.650000000000034
44bf3af8-9b39-44cf-abdb-dd7f87dd4ce9,WH1,Regular Air,Health and beauty,45.0,9,2.25,2019-03-29,17:48:56,Cash,38.25,2.9,1748,Member,DE,M,1987-10-24,Große Gallusstr. 14,3940103062.0,14.0,Jürgen Riesch,31.42778918548939,March,405.0,344.25,60.75
a362a8a4-f010-4e2b-ade6-8f3db7b491cb,WH3,Regular Air,Food and beverages,87.0,1,4.35,2019-02-05,7:08:57,E-wallet,73.95,3.9,1749,Member,US,M,1961-10-30,1614 Battleview Dr,9260125274.0,1614.0,Marquise Ranson,57.267624914442166,February,87.0,73.95,13.049999999999997
ee7485df-f894-4532-88d2-fc7d61838714,WH3,Regular Air,Home and lifestyle,15.0,2,0.75,2019-03-22,12:55:19,Credit Card,12.75,3.2,1750,Normal,DE,M,1994-10-22,Pforzheimer Straße 167,3940102829.0,167.0,Frank Onken,24.413415468856947,March,30.0,25.5,4.5
522b7242-3efa-408e-87e5-8dc9bf474a4e,WH1,Special Air,Home and lifestyle,55.0,2,4.4,2019-03-10,4:37:14,Credit Card,46.75,3.1,1751,Normal,DK,M,1998-10-21,Enighedsvej 81,3150100671.0,81.0,Flemming Schønberg Schleiss,20.383299110198493,March,110.0,93.5,16.5
80674e97-b944-4a68-a7ad-ce7e07f5fc5e,WH1,ExpressAir,Food and beverages,70.0,4,7.0,2019-02-21,11:52:31,E-wallet,59.5,3.2,1752,Member,US,F,1948-11-02,77 Hillsborough St,9260100733.0,77.0,Anita Goodoff,70.3025325119781,February,280.0,238.0,42.0
326740d4-6d52-4bf7-ac2c-ee64a00f7102,WH2,Special Air,Food and beverages,13.0,10,1.04,2019-03-03,2:40:24,Cash,11.05,3.3,1753,Normal,US,M,1969-10-28,535 Calumet Dr,9260129398.0,535.0,Damias Robinson,49.34428473648186,March,130.0,110.5,19.5
88f8907a-c26b-47df-811f-f92ff0d2335d,WH2,ExpressAir,Health and beauty,53.0,3,5.3,2019-01-02,19:24:18,Cash,45.05,4.8,1754,Member,US,M,1974-10-27,2340 Glenraven Dr,9260111868.0,2340.0,Mark Dain,44.18343600273785,January,159.0,135.14999999999998,23.850000000000023
6f3a574f-b7c0-4b29-a504-e12a9f65d2d6,WH3,Special Air,Home and lifestyle,51.0,3,4.08,2019-02-03,8:27:00,Cash,43.35,3.8,1755,Normal,US,M,1983-10-25,853 Hillbrow Ln,9260105548.0,853.0,Ben Jao,35.27720739219713,February,153.0,130.05,22.94999999999999
7cb7ebca-3e3d-4118-ba09-35dba3c67e16,WH2,Special Air,Sports and travel,32.0,9,2.56,2019-01-20,10:28:12,Cash,27.2,4.6,1756,Member,DE,F,1955-11-01,Bünteweg 1,3940104523.0,1.0,Susanne Kellermann,63.219712525667354,January,288.0,244.79999999999998,43.20000000000002
49d7df00-5c36-4067-95c6-c33b58912efb,WH1,Regular Air,Health and beauty,85.0,3,4.25,2019-01-05,23:12:08,E-wallet,72.25,2.8,1757,Member,IT,F,1980-10-25,Via Oberdan 1,4800100529.0,1.0,Silvana Muschiato,38.195756331279945,January,255.0,216.75,38.25
02c36471-2d36-4963-ac62-7d188372a4a5,WH3,ExpressAir,Electronic accessories,46.0,6,4.6,2019-01-23,14:20:34,Credit Card,39.1,3.6,1758,Member,DE,F,1963-10-30,Bergrat-Bilfinger-Str. 1,3940100275.0,1.0,Renate Schwarzer,55.233401779603014,January,276.0,234.60000000000002,41.39999999999998
59b77b69-c876-4bc3-83f7-82d714c13513,WH1,Regular Air,Electronic accessories,51.0,5,2.55,2019-02-15,4:55:34,Credit Card,43.35,4.3,1759,Normal,US,M,1954-11-01,2424 Lattyes Ln,9260118921.0,2424.0,Todd Skowronski,64.290212183436,February,255.0,216.75,38.25
9687e5c3-1414-4b50-965f-84aba0bd4c75,WH2,ExpressAir,Electronic accessories,19.0,7,1.9,2019-03-09,22:57:43,Cash,16.15,4.0,1760,Member,GB,M,1959-10-31,16 New Oxford Street,9250104802.0,16.0,Pin Whitehand,59.35386721423682,March,133.0,113.04999999999998,19.950000000000017
bbb5220c-ad9f-4c39-9744-048680131f26,WH1,Special Air,Sports and travel,67.0,7,5.36,2019-03-15,22:59:33,Cash,56.95,3.5,1761,Member,US,M,2000-10-20,216 Greencastle Ct,9260117257.0,216.0,Desilu Hawkesworth,18.39835728952772,March,469.0,398.65000000000003,70.34999999999997
72c0be21-160a-4355-a4bf-75cc639260ad,WH3,Regular Air,Fashion accessories,50.0,2,2.5,2019-01-28,21:44:04,Cash,42.5,4.9,1762,Normal,AU,M,1961-10-30,123 King Street,1600102451.0,123.0,Robert Alderdice,57.24572210814511,January,100.0,85.0,15.0
0e90efb8-5f77-4d6a-bf29-f3d02a6b03a1,WH3,Special Air,Electronic accessories,85.0,2,6.8,2019-03-17,16:50:35,Cash,72.25,3.1,1763,Member,US,M,1995-10-22,671 Brentwood Rd,9260125007.0,671.0,William Mccardle,23.40041067761807,March,170.0,144.5,25.5
7b80ac86-6bef-4b6c-a6df-5bbd442a86f9,WH2,Regular Air,Electronic accessories,28.0,7,1.4,2019-01-18,15:33:47,Credit Card,23.8,3.9,1764,Normal,US,F,1982-10-25,148 Coach Lantern Ave,9260122073.0,148.0,Joann Quintiliani,36.23271731690623,January,196.0,166.6,29.400000000000006
749511d1-3d46-492f-9b0d-c91554764cb0,WH2,Special Air,Health and beauty,50.0,2,4.0,2019-03-18,20:41:00,E-wallet,42.5,3.0,1765,Normal,FR,F,1965-10-29,Rue du Louvre 4,3500101168.0,4.0,Veronique Martin,53.38261464750171,March,100.0,85.0,15.0
b11ab56b-2660-451f-b9c9-d476b2557a3b,WH3,Regular Air,Fashion accessories,45.0,9,2.25,2019-01-03,8:31:04,E-wallet,38.25,4.1,1766,Normal,US,M,1986-10-24,6784 Anderson Dr,9260127642.0,6784.0,Harley Hittle,32.19438740588638,January,405.0,344.25,60.75
66694e23-37a3-4d16-8a7c-aeea85abe88a,WH3,ExpressAir,Home and lifestyle,65.0,8,6.5,2019-01-18,17:48:55,Cash,55.25,4.3,1767,Member,DE,M,2000-10-20,Emil-Von-Behring-Straße 18,3940106736.0,18.0,Markus Schrader,18.245037645448324,January,520.0,442.0,78.0
eb0a3855-d4e8-4709-b3fa-5d48d1c3c3d5,WH2,Special Air,Food and beverages,14.0,10,1.12,2019-02-14,16:00:53,Credit Card,11.9,3.8,1768,Normal,US,M,1995-10-22,4797 Culpepper Ln,9260117810.0,4797.0,Medwick Minguez,23.315537303216974,February,140.0,119.0,21.0
ea90dfa4-dac3-4d87-8e92-f54b43de2837,WH3,ExpressAir,Electronic accessories,48.0,8,4.8,2019-01-29,17:15:28,Credit Card,40.8,3.9,1769,Member,GB,M,1989-10-23,1 The Quadrangle,9250107037.0,1.0,Guy Mcilroy,29.267624914442163,January,384.0,326.4,57.60000000000002
d0e7382a-44d0-4616-87b9-20d5ed736950,WH2,Special Air,Home and lifestyle,50.0,7,4.0,2019-02-02,1:00:40,Cash,42.5,4.3,1770,Member,GB,M,1969-10-28,1 College Road,9250102147.0,1.0,Dez Geffs,49.26488706365503,February,350.0,297.5,52.5
a867210e-24f3-480f-86de-8ac1ecedbf67,WH2,ExpressAir,Fashion accessories,35.0,6,3.5,2019-03-01,6:50:15,Credit Card,29.75,4.3,1771,Member,FR,F,1967-10-29,Avenue Leo Lagrange 14,3500100681.0,14.0,Nathalie Bachelier,51.337440109514034,March,210.0,178.5,31.5
eeebdc5e-2f81-4a6b-ad8f-c95faf2c473a,WH3,ExpressAir,Fashion accessories,76.0,5,7.6,2019-03-29,21:37:45,Credit Card,64.6,4.7,1772,Normal,NL,F,2001-10-20,Leidseveer 29,6300101335.0,29.0,I.H. Van Den Born,17.437371663244353,March,380.0,323.0,57.0
9eec9be1-06fc-4dce-a838-25c572da8f4e,WH2,Special Air,Food and beverages,95.0,7,7.6,2019-01-04,13:50:35,E-wallet,80.75,3.1,1773,Member,AU,F,1974-10-27,16 Cochranes Road,1600100628.0,16.0,Kalpana Salgado,44.18891170431211,January,665.0,565.25,99.75
e880d2b0-778e-4d6f-baf5-708bd0bf3445,WH1,ExpressAir,Home and lifestyle,62.0,5,6.2,2019-01-15,10:29:05,Cash,52.7,2.7,1774,Normal,FR,M,1981-10-25,Pl de Verdun 1,3500100459.0,1.0,Yves Fabayre,37.223819301848046,January,310.0,263.5,46.5
b452a544-ea42-49bd-9d3a-151450980315,WH2,Special Air,Sports and travel,61.0,7,4.88,2019-03-13,14:57:07,Credit Card,51.85,3.7,1775,Normal,NL,M,1972-10-27,Surinameweg 3,6300100794.0,3.0,J.C.P.M. Van Kleeff,46.37371663244353,March,427.0,362.95,64.05000000000001
6d2eefdc-b49b-4e1e-9e53-97dd5568de33,WH3,ExpressAir,Sports and travel,51.0,3,5.1,2019-03-17,19:39:23,Cash,43.35,3.3,1776,Normal,US,M,1999-10-21,1931 Horsetrail Way,9260115038.0,1931.0,Blonnie Holste,19.4031485284052,March,153.0,130.05,22.94999999999999
e94dbf8f-cadc-4a08-85c7-82fcc3bc3908,WH2,Special Air,Fashion accessories,12.0,6,0.96,2019-02-10,17:15:27,Credit Card,10.2,3.4,1777,Normal,BE,M,1982-10-25,Coteau d'Anjou 10,1900102710.0,10.0,Albert Ploegaerts,36.29568788501027,February,72.0,61.199999999999996,10.800000000000004
aa8d32f8-3a69-4a0d-9954-ce82dfd72815,WH1,Regular Air,Fashion accessories,68.0,1,3.4,2019-01-15,4:28:29,E-wallet,57.8,4.7,1778,Member,US,M,1953-11-01,4067 Kellyridge Dr,9260103271.0,4067.0,Walter Matzer,65.20465434633813,January,68.0,57.8,10.200000000000003
02cbf146-308f-45da-b5d6-4a2383d436fa,WH1,Special Air,Home and lifestyle,46.0,7,3.68,2019-01-27,5:51:06,E-wallet,39.1,4.9,1779,Normal,US,F,1952-11-01,478 Arbordale Ct,9260123080.0,478.0,Julie Gammons,66.23682409308692,January,322.0,273.7,48.30000000000001
89d933ac-6f3a-498a-ba94-6095c7b7f908,WH1,Special Air,Sports and travel,74.0,7,5.92,2019-03-15,18:59:25,Credit Card,62.9,4.3,1780,Normal,FR,M,1962-10-30,Quai de la Rapee 1,3500100904.0,1.0,Philippe Ollivon,56.37234770704997,March,518.0,440.3,77.69999999999999
6aaeaf8e-2365-4b34-9bf3-b1901f90309b,WH1,Special Air,Fashion accessories,13.0,7,1.04,2019-01-19,11:23:20,E-wallet,11.05,4.2,1781,Member,IT,M,1996-10-21,Via Del Vecchio Politecnico 7,4800102073.0,7.0,Raffaele Di Pumpo,22.245037645448324,January,91.0,77.35000000000001,13.649999999999991
246180d1-96f0-4027-a3e6-57daf02034c3,WH3,Special Air,Food and beverages,43.0,1,3.44,2019-01-09,12:58:14,Credit Card,36.55,3.7,1782,Member,DE,F,1996-10-21,Austr. 52,3940107859.0,52.0,Claudia Sauro,22.217659137577,January,43.0,36.55,6.450000000000003
bdffc7f9-e42c-460d-a61d-f9ef5fe4518c,WH3,Regular Air,Home and lifestyle,32.0,2,1.6,2019-02-12,14:37:12,E-wallet,27.2,2.7,1783,Normal,FR,F,1984-10-24,Rue de la Marne 2,3500100505.0,2.0,Corinne Claustres,34.3025325119781,February,64.0,54.4,9.600000000000001
1a7686a8-2cd5-4631-a1a8-3efcdd25ebec,WH3,Regular Air,Food and beverages,22.0,8,1.1,2019-03-15,8:55:03,Cash,18.7,3.3,1784,Normal,CH,F,2002-10-20,St. Alban-Anlage 2,8550100022.0,2.0,Gabriele de Marchi,16.399726214921287,March,176.0,149.6,26.400000000000006
e86275ca-5a42-4eb1-8f0e-9b35cd98f630,WH3,Special Air,Sports and travel,44.0,6,3.52,2019-02-11,21:02:41,E-wallet,37.4,4.8,1785,Member,IT,F,1983-10-25,Via Vipiteno 2,4800102440.0,2.0,Patrizia Pizzorno,35.29911019849418,February,264.0,224.39999999999998,39.60000000000002
3f9c3064-593d-4093-918a-8a34296419b7,WH3,Regular Air,Health and beauty,57.0,2,2.85,2019-02-13,10:05:05,Cash,48.45,4.1,1786,Normal,US,F,1988-10-23,10606 Filmore St,9260113513.0,10606.0,Mary Williams,30.308008213552363,February,114.0,96.9,17.099999999999994
317a1e61-c63c-4fbd-bd7f-a0b93082a8cd,WH2,Regular Air,Health and beauty,54.0,3,2.7,2019-01-29,6:33:19,Credit Card,45.9,4.6,1787,Member,IT,F,1984-10-24,Corso Vittorio Emanuele Ii 67,4800104889.0,67.0,Maria Lucia Buonvino,34.26420260095825,January,162.0,137.7,24.30000000000001
dbbefcb6-d246-465b-a1ba-e10a05e2bf32,WH1,Regular Air,Food and beverages,47.0,6,2.35,2019-01-22,3:32:42,Credit Card,39.95,4.9,1788,Member,US,F,1985-10-24,80 Dockside Cir,9260100846.0,80.0,Nancy Olson-Miller,33.24572210814511,January,282.0,239.70000000000002,42.29999999999998
79495dcc-7ab6-4b4e-a659-56287ff443b9,WH1,ExpressAir,Fashion accessories,15.0,4,1.5,2019-02-25,9:51:50,E-wallet,12.75,3.1,1789,Normal,CH,M,1963-10-30,Viale Stefano Franscini 19,8550100065.0,19.0,Piero Tomasone,55.32375085557837,February,60.0,51.0,9.0
30ec9efc-2c6d-4c25-a410-585efb1aed88,WH2,Regular Air,Food and beverages,28.0,2,1.4,2019-03-08,21:13:55,Credit Card,23.8,3.0,1790,Normal,FR,F,1989-10-23,Rte de Blois 48,3500100604.0,48.0,Francoise Frachot,29.371663244353183,March,56.0,47.6,8.399999999999999
128b892a-9ed2-405f-97ef-5bcae1c75cdd,WH1,Regular Air,Home and lifestyle,95.0,7,4.75,2019-03-09,18:35:46,Cash,80.75,3.7,1791,Member,GB,M,1965-10-29,37 Bartholomew Close,9250102925.0,37.0,Harvey Grant,53.35797399041752,March,665.0,565.25,99.75
ce17c2ac-1367-4e6d-8ca4-f9d36776ce46,WH1,Regular Air,Health and beauty,42.0,6,2.1,2019-01-06,3:16:22,Credit Card,35.7,4.0,1792,Member,IT,M,1978-10-26,Via Cerisola Borghetto 34,4800103321.0,34.0,Gyorgy Tofanin,40.19712525667351,January,252.0,214.20000000000002,37.79999999999998
5e618ad9-c61f-48d1-ac3c-64b4d95250a3,WH3,ExpressAir,Sports and travel,82.0,2,8.2,2019-01-18,23:03:04,Credit Card,69.7,3.0,1793,Normal,TR,M,1980-10-25,Ozveren Sokak 1,9050100004.0,1.0,Erhan Umran,38.23134839151266,January,164.0,139.4,24.599999999999994
